500 2437
387 472 2
388 425 9
388 434 10
388 437 2
388 480 2
389 395 8
389 472 9
389 479 3
390 464 4
391 449 9
392 404 5
392 412 1
392 416 7
393 426 3
393 491 2
394 446 10
394 453 4
394 477 4
395 437 6
395 454 10
396 423 7
397 433 2
398 404 8
398 444 2
398 493 6
399 401 4
400 457 7
401 482 4
402 441 10
404 445 9
404 446 5
406 412 10
407 423 3
407 441 6
408 426 3
408 457 3
408 473 2
409 424 1
409 435 5
410 419 1
410 436 8
410 442 9
410 479 5
411 453 4
412 423 3
412 437 1
414 477 7
415 436 8
416 426 1
418 428 1
419 426 5
419 457 1
420 460 1
421 434 6
421 450 3
421 498 10
421 499 8
422 433 1
423 426 8
423 465 8
423 497 9
424 457 6
425 442 9
425 477 8
426 436 6
426 450 4
428 454 4
430 433 5
430 497 7
431 439 8
431 481 8
432 434 1
433 446 5
433 452 8
433 486 10
434 482 9
435 452 1
435 492 10
436 472 9
437 445 4
437 491 7
438 460 9
439 484 10
441 468 3
451 474 1
453 473 10
453 491 8
455 477 4
456 464 1
456 471 5
457 472 8
458 474 7
459 491 5
460 474 8
461 465 5
461 494 6
463 484 9
466 473 1
466 498 4
469 474 4
469 489 6
470 483 6
473 499 8
476 491 4
477 485 8
482 486 4
5
124 124
84 108 3
251 326 7
122 176 8
251 304 6
130 156 6
235 243 1
53 62 4
81 399 4
18 120 3
24 83 7
95 237 6
72 422 4
26 374 2
116 264 1
151 494 6
218 396 4
260 440 1
330 388 10
174 481 3
26 213 6
22 88 10
79 180 2
328 409 9
307 437 9
17 41 5
98 278 9
88 250 8
119 263 6
161 364 1
144 148 10
48 482 10
234 288 8
139 172 5
71 362 10
159 322 6
231 261 3
263 411 4
86 108 7
233 375 3
2 435 9
38 227 8
86 373 3
191 323 5
311 354 10
108 223 8
200 375 9
98 297 8
26 72 4
217 469 8
7 302 8
121 416 6
33 198 9
183 326 3
25 456 5
22 415 10
65 200 5
144 428 3
35 184 6
110 293 10
188 338 1
14 335 1
168 449 7
206 422 9
53 382 7
35 281 4
435 452 1
42 112 6
111 434 6
199 441 1
2 40 4
300 427 3
31 434 7
70 115 5
199 224 2
66 205 10
269 496 5
102 310 2
9 197 9
40 229 6
210 287 10
219 432 7
261 359 2
115 342 2
308 413 10
73 290 2
56 473 2
185 405 2
95 122 6
14 294 7
189 223 3
181 396 6
159 369 9
64 498 7
365 490 1
148 195 3
23 170 5
164 389 2
355 468 5
136 344 10
24 428 10
136 295 5
286 418 7
86 198 10
114 156 7
34 435 6
259 282 10
235 499 8
10 86 4
114 193 1
147 310 10
316 448 9
48 263 1
53 56 8
47 347 10
351 492 4
5 445 10
111 221 7
18 69 9
170 206 3
311 312 5
8 436 8
68 456 2
100 393 4
453 491 8
322 357 3
107 185 7
8 99 6
397 210 9
479 81 6
171 293 2
364 262 10
278 174 4
305 319 3
441 386 4
111 383 8
245 385 2
443 207 5
104 342 8
169 38 4
424 239 3
492 40 1
391 461 2
125 317 6
127 371 9
441 140 9
463 193 5
356 87 1
86 352 10
14 276 5
91 311 2
490 399 4
131 349 9
76 381 6
10 150 1
369 223 6
406 487 9
128 156 4
486 422 7
11 21 9
73 455 4
423 340 8
127 100 4
60 11 1
387 89 6
497 414 8
377 257 2
248 381 5
74 451 5
299 453 7
108 90 4
372 102 7
97 452 5
301 174 3
82 104 5
315 309 4
207 242 3
281 432 6
270 417 7
300 366 6
240 321 3
177 88 10
494 324 5
382 89 7
198 319 3
138 266 2
267 473 3
0 335 4
52 321 6
311 322 8
0 259 9
479 93 1
114 241 9
494 85 1
275 44 7
124 43 3
190 296 1
418 267 3
270 54 1
260 191 7
126 382 7
211 120 1
5 356 8
271 475 3
239 116 5
313 79 2
60 46 3
76 466 8
51 169 1
230 151 4
66 266 2
100 4 9
262 13 8
93 228 3
376 131 8
101 293 6
82 125 2
220 370 8
485 220 2
87 397 7
300 439 2
422 231 9
206 342 7
97 125 8
471 169 3
33 443 3
136 101 3
363 129 10
362 63 10
121 371 5
467 313 8
468 265 5
435 290 8
283 22 9
321 433 7
86 104 9
459 342 8
499 286 6
30 392 5
230 258 1
449 252 9
127 21 10
211 89 7
123 290 8
275 158 2
220 325 7
1 439 10
346 9 9
445 261 4
124 124
125 154 9
36 429 8
34 362 2
456 471 5
331 366 5
43 146 10
205 210 4
70 369 6
162 209 10
20 381 9
107 212 9
129 269 6
297 445 4
111 253 6
407 441 6
51 91 3
122 411 1
34 315 3
149 233 9
93 479 1
241 464 5
9 285 10
134 194 2
10 189 10
376 456 7
150 157 6
59 414 2
194 214 1
285 432 1
331 490 4
20 36 3
139 288 4
27 187 10
129 496 9
44 353 9
20 282 5
66 278 7
58 325 8
213 238 10
34 249 8
92 432 5
409 424 1
266 494 6
96 464 3
32 112 4
140 390 6
125 234 8
272 323 9
101 172 6
232 468 2
0 395 7
433 486 10
207 242 3
157 216 4
86 104 9
268 480 6
340 423 8
82 370 7
299 471 7
160 174 7
42 354 8
22 283 9
369 371 6
14 358 7
289 322 2
214 488 2
191 462 5
109 266 4
211 464 6
150 229 6
120 452 10
316 369 3
36 300 6
212 293 8
99 118 6
466 498 4
99 456 10
176 479 4
425 442 9
96 458 3
42 282 8
321 447 7
172 243 5
174 483 7
45 303 2
74 314 4
40 349 9
42 83 6
135 273 1
249 421 6
384 482 3
268 285 2
86 358 2
89 211 7
87 397 7
241 262 8
177 368 2
251 369 10
160 430 8
121 279 5
65 431 2
74 110 4
344 391 5
32 368 10
174 301 3
77 181 8
303 387 5
308 349 7
342 459 8
198 265 6
318 401 7
96 248 4
46 461 6
456 464 1
88 294 6
115 265 1
100 127 4
166 257 1
398 493 6
59 129 3
404 446 5
274 321 3
102 114 6
103 125 9
247 388 5
119 344 4
223 299 1
113 376 9
349 217 7
441 20 5
302 172 5
439 77 9
355 425 7
143 27 5
470 111 2
239 261 1
341 70 1
288 122 9
140 284 10
259 244 10
146 468 7
498 31 10
176 207 8
111 228 3
356 225 6
103 187 2
348 68 6
139 367 4
2 417 9
468 444 4
37 412 7
140 2 10
425 158 1
257 404 8
348 349 5
426 262 2
142 307 2
402 442 4
163 301 4
323 482 5
177 197 5
63 326 6
410 39 2
468 432 5
112 475 8
314 488 5
182 224 4
331 399 4
88 447 1
336 395 2
497 384 2
409 121 5
97 238 8
174 243 2
205 187 8
338 282 8
422 69 4
112 326 6
359 298 9
401 338 8
217 134 4
9 241 1
212 39 2
343 238 1
92 236 4
493 464 2
370 138 7
186 225 6
158 446 10
362 91 2
269 90 7
174 185 4
308 376 8
292 373 5
202 480 2
429 478 10
405 356 3
44 498 4
39 236 6
491 103 1
490 484 2
223 55 3
112 357 6
58 467 1
248 163 1
282 199 1
128 180 9
416 328 9
261 352 7
352 403 2
87 270 4
308 471 2
397 274 6
280 356 2
65 131 9
119 392 5
262 273 5
290 423 1
101 474 1
190 422 1
396 387 4
362 164 10
309 208 6
1 329 9
162 31 6
444 287 5
144 337 10
438 167 9
184 159 9
306 204 9
344 41 2
234 260 1
252 136 8
43 206 5
379 392 7
330 201 7
361 223 4
325 453 1
341 45 1
198 266 4
285 378 3
35 80 6
459 129 6
205 403 10
98 282 9
163 153 6
440 224 1
320 441 2
124 124
139 202 7
73 367 5
176 207 8
159 202 3
131 349 9
59 206 6
114 196 9
26 294 4
41 44 10
104 410 4
168 447 9
191 395 6
171 471 3
191 354 7
292 373 5
156 411 7
285 389 7
316 392 2
315 408 4
220 350 3
344 350 10
146 468 7
121 409 5
257 266 7
70 235 7
12 112 9
274 489 9
153 366 4
382 409 7
291 452 3
7 191 9
209 369 9
206 342 7
70 360 6
50 205 9
165 269 6
223 361 4
387 463 5
59 466 2
83 481 1
52 153 6
183 232 7
145 492 8
194 495 7
245 291 1
295 399 6
141 149 2
311 498 10
204 379 1
14 332 10
60 160 4
178 439 4
143 152 5
3 384 10
66 353 10
394 477 4
1 187 2
33 443 3
209 249 7
329 378 2
169 317 1
58 155 2
431 481 8
39 250 6
144 211 3
87 491 1
288 466 7
357 487 8
290 291 3
351 371 5
72 278 1
100 383 6
26 107 3
44 498 4
271 338 4
95 475 4
286 377 1
171 260 8
112 230 3
40 63 7
119 368 9
212 387 10
50 202 8
328 373 6
35 326 2
28 105 2
283 320 1
255 398 5
246 387 10
259 457 8
303 463 10
88 348 6
140 250 5
77 103 1
231 422 9
5 346 8
100 199 8
212 399 9
175 315 7
148 276 4
229 406 1
31 498 10
370 415 4
111 383 8
234 286 9
118 463 2
262 273 5
229 450 4
222 477 5
275 399 6
89 336 3
190 305 8
199 282 1
96 312 9
186 225 6
50 300 7
221 493 9
235 273 3
64 118 7
231 283 7
200 318 7
61 253 1
114 194 5
162 169 5
359 62 6
221 430 5
439 335 7
373 6 4
342 372 4
101 341 9
247 424 2
333 357 6
499 137 6
401 435 2
475 413 7
186 449 1
230 235 8
264 345 2
460 214 3
122 451 4
251 159 8
166 87 6
457 388 7
66 263 6
206 118 5
395 494 4
281 89 1
443 245 3
237 169 7
178 93 3
450 460 8
71 66 6
206 355 10
366 402 10
336 368 3
96 413 9
461 316 5
67 404 9
496 236 8
259 337 6
292 497 1
6 35 3
169 66 7
30 239 10
89 192 3
0 201 8
498 454 8
56 19 3
373 28 2
49 370 10
102 156 10
479 32 7
360 351 1
322 212 10
472 296 9
170 40 8
179 71 7
479 431 4
284 463 8
199 488 1
482 361 8
105 433 8
12 381 7
271 463 6
67 264 7
172 228 8
258 32 4
275 220 2
67 308 10
310 34 1
284 357 9
402 9 7
469 382 10
267 427 7
442 466 5
9 79 3
351 111 6
47 113 5
19 44 1
255 421 4
11 43 10
300 281 10
403 217 2
375 409 2
78 488 6
202 336 6
263 213 6
52 387 2
246 112 10
430 471 6
91 213 7
258 1 6
19 197 6
353 375 8
27 241 2
74 220 2
84 87 9
401 36 6
362 424 1
161 183 8
450 244 10
169 4 2
374 227 3
127 301 1
248 0 3
230 362 5
231 128 5
368 61 9
45 210 5
73 365 5
485 60 7
473 93 2
482 318 3
265 187 10
366 161 2
128 202 10
285 2 4
412 17 4
75 52 2
98 274 4
27 108 3
73 388 5
220 366 8
351 239 9
259 61 6
63 302 2
491 50 8
285 10 7
124 124
388 437 2
127 465 8
163 222 2
175 444 5
222 299 5
303 324 1
380 445 7
35 190 3
62 96 7
154 237 6
298 305 3
107 262 3
127 371 9
239 269 6
45 348 4
12 185 6
132 329 8
105 433 8
123 151 4
120 404 6
44 136 5
202 348 8
279 484 7
378 459 8
113 495 8
106 221 7
57 181 4
39 381 9
296 472 9
203 266 4
469 474 4
364 484 7
239 419 4
169 284 6
71 438 6
182 333 3
52 85 2
8 146 10
122 487 5
17 447 5
108 383 2
7 53 8
230 357 6
324 494 5
79 419 5
302 406 4
38 151 2
73 455 4
230 235 8
321 433 7
63 124 5
353 375 8
391 461 2
146 489 9
135 290 4
49 455 4
263 319 8
37 295 5
372 427 3
171 475 3
118 356 3
212 322 10
133 197 10
102 372 7
115 370 1
374 415 9
175 478 10
78 488 6
71 191 8
4 127 8
268 401 2
93 365 4
49 327 2
37 440 10
198 325 2
154 267 3
361 482 8
362 495 5
24 222 6
44 373 6
231 451 8
175 374 1
394 453 4
300 490 2
121 292 1
108 153 6
274 277 7
267 361 3
5 89 1
234 473 9
82 205 3
63 313 10
107 185 7
16 44 9
94 226 2
48 148 10
90 392 4
111 254 8
94 320 7
21 371 6
341 429 1
379 461 6
43 265 10
36 445 9
33 435 6
57 361 7
302 308 7
380 466 9
281 488 6
115 162 5
148 445 3
262 461 8
30 88 10
15 226 4
223 350 4
144 312 2
188 352 3
413 475 7
91 423 10
122 288 9
0 335 4
23 316 1
23 78 9
389 479 3
112 218 1
451 296 7
172 483 4
202 394 4
124 456 5
77 72 9
111 28 2
465 411 9
325 489 5
310 352 6
13 245 8
280 210 1
94 366 5
450 257 10
205 478 10
145 406 9
138 403 5
181 144 1
91 229 5
13 229 10
271 37 1
48 401 10
478 377 3
327 408 5
318 67 2
28 124 10
240 33 1
336 487 8
184 408 6
324 208 4
449 103 4
344 282 8
47 280 1
51 190 9
417 70 2
61 411 10
444 249 5
267 378 3
455 404 1
75 461 1
476 264 4
461 13 8
328 410 8
364 376 5
360 111 2
36 247 6
233 398 6
109 19 9
303 277 4
461 313 10
47 441 8
364 320 6
119 239 8
199 100 2
352 140 3
272 428 8
179 270 7
188 276 4
8 289 3
92 213 2
343 79 2
119 97 5
47 471 1
411 77 5
428 288 6
191 199 6
36 194 1
252 334 4
91 206 2
88 49 3
323 251 7
220 225 8
427 136 3
99 295 1
424 149 5
57 66 4
337 400 1
342 228 9
336 390 6
97 450 2
375 273 6
111 271 6
172 492 7
350 15 10
394 306 7
360 490 5
216 366 6
153 311 7
443 88 8
109 45 9
239 483 3
400 492 2
398 83 4
491 370 4
254 12 10
233 157 5
419 222 7
358 91 7
369 290 6
489 61 6
489 140 6
470 452 9
42 123 8
337 107 5
130 286 6
216 111 9
336 484 6
203 83 2
188 439 1
346 358 6
242 125 4
273 13 8
58 189 6
281 411 4
223 232 8
475 283 5
129 117 2
490 413 6
296 290 6
326 286 10
479 400 6
471 336 8
138 371 9
27 447 2
124 124
7 337 8
88 443 8
226 256 1
79 319 3
45 74 8
13 245 8
88 215 2
223 250 3
166 400 10
11 202 4
260 385 7
17 69 2
184 224 5
304 306 10
106 123 3
177 480 6
267 473 3
223 369 6
153 481 10
404 455 1
91 419 10
33 497 2
44 299 2
22 306 6
122 451 4
63 397 5
48 401 10
153 488 2
163 486 8
252 334 4
83 370 7
320 448 3
153 163 6
152 380 1
410 479 5
96 249 3
259 337 6
50 104 9
65 262 6
238 333 10
266 328 9
347 408 4
314 488 5
40 364 6
199 397 3
192 427 2
80 410 6
153 286 10
248 294 3
89 382 7
196 499 6
321 425 9
90 110 6
112 208 7
59 499 10
264 479 7
130 286 6
149 345 4
324 437 8
263 462 7
273 375 6
50 491 8
23 431 10
69 450 2
72 208 8
39 255 9
93 228 3
148 253 2
84 366 9
55 491 7
109 449 6
91 96 9
112 335 10
287 317 10
158 442 5
47 351 3
357 362 4
242 257 5
422 433 1
111 216 9
77 411 5
101 474 1
6 235 4
279 381 6
59 214 2
14 363 6
75 142 10
33 240 1
1 101 6
248 395 3
55 223 3
308 471 2
428 454 4
305 340 10
119 267 1
75 198 4
138 370 7
261 445 4
90 111 10
42 387 2
364 376 5
53 318 10
64 428 3
52 213 5
154 397 5
73 225 8
273 455 1
310 385 6
373 433 3
37 228 9
278 479 5
101 224 3
64 220 3
244 450 10
114 330 10
157 233 5
336 471 8
228 485 1
48 443 8
364 491 3
39 356 2
203 416 3
204 352 2
247 388 5
310 313 9
9 395 3
309 153 4
360 80 9
116 316 6
395 474 1
209 404 4
472 187 1
93 198 5
172 229 10
147 284 9
99 405 3
187 20 6
87 338 1
265 120 9
189 82 6
396 484 4
153 430 5
301 14 3
270 141 1
397 311 7
449 135 3
64 360 8
226 273 4
347 70 1
111 146 3
225 47 6
216 265 6
76 493 4
496 339 1
411 48 7
273 0 1
416 389 4
196 497 6
52 216 9
323 69 6
223 331 4
62 151 5
342 486 10
384 415 8
113 141 2
431 336 7
499 38 4
261 83 8
471 285 8
33 402 9
385 229 4
14 256 9
338 117 10
210 257 3
285 402 7
313 463 9
333 367 7
241 334 10
418 79 1
354 409 7
337 418 8
378 474 1
298 233 5
410 288 6
94 53 1
36 471 1
294 200 8
455 406 3
401 299 2
135 88 9
214 472 4
210 465 5
92 328 4
268 235 2
228 479 7
134 234 3
175 20 3
476 92 8
69 106 1
271 419 5
28 163 2
4 395 9
481 8 9
409 363 8
81 487 3
349 167 10
376 398 4
367 162 6
464 186 5
444 405 5
340 197 5
204 200 5
394 449 6
249 24 1
340 482 1
188 425 3
19 185 8
245 83 9
153 437 8
352 252 8
105 369 7
352 324 8
287 86 9
470 290 5
19 209 1
156 63 6
157 290 2
490 343 6
376 421 10
223 423 3
32 374 6
183 7 4
328 295 10
178 71 5
49 265 4
298 132 5
80 248 1
266 13 3
52 140 8
33 271 6
364 290 10
7 478 10
444 168 4
286 154 2
305 478 7
226 49 7
460 182 2
2 263 1
